0.0037 -0.0529583 -0.0529583 -0.07 -0.07 -0.0703443 -0.0529583 -0.0529583
0.0038 -0.0520558 -0.0520558 -0.07 -0.07 -0.0703625 -0.0520558 -0.0520558
0.0039 -0.0511578 -0.0511578 -0.07 -0.07 -0.0703807 -0.0511578 -0.0511578
0.004 -0.0502642 -0.0502642 -0.07 -0.07 -0.0703987 -0.0502642 -0.0502642
0.0041 0 0 -0.07 -0.07 -0.0704167 0 0
0.0042 -0.055 -0.055 -0.07 -0.07 -0.0690297 -0.055 -0.055
0.0043 -0.055 -0.055 -0.07 -0.07 -0.0677445 -0.055 -0.055
0.0044 -0.055 -0.055 -0.07 -0.07 -0.0665529 -0.055 -0.055
0.0045 -0.055 -0.055 -0.07 -0.07 -0.0654472 -0.055 -0.055
0.0046 -0.055 -0.055 -0.07 -0.07 -0.0644209 -0.055 -0.055
0.0047 -0.055 -0.055 -0.07 -0.07 -0.0634677 -0.055 -0.055
0.0048 -0.055 -0.055 -0.07 -0.07 -0.0625822 -0.055 -0.055
0.0049 -0.055 -0.055 -0.07 -0.07 -0.0617594 -0.055 -0.055
0.005 -0.055 -0.055 -0.07 -0.07 -0.0609945 -0.055 -0.055
0.0051 -0.055 -0.055 -0.07 -0.07 -0.0602835 -0.055 -0.055
0.0052 -0.055 -0.055 -0.07 -0.07 -0.0596224 -0.055 -0.055
0.0053 -0.055 -0.055 -0.07 -0.07 -0.0590079 -0.055 -0.055
0.0054 -0.055 -0.055 -0.07 -0.07 -0.0584366 -0.055 -0.055
0.0055 -0.055 -0.055 -0.07 -0.07 -0.0579056 -0.055 -0.055
0.0056 -0.055 -0.055 -0.07 -0.07 -0.0574122 -0.055 -0.055
0.0057 -0.055 -0.055 -0.07 -0.07 -0.0569539 -0.055 -0.055
0.0058 -0.055 -0.055 -0.07 -0.07 -0.0565283 -0.055 -0.055
0.0059 -0.055 -0.055 -0.07 -0.07 -0.0561335 -0.055 -0.055
0.006 -0.055 -0.055 -0.07 -0.07 -0.0557673 -0.055 -0.055
0.0061 -0.0542465 -0.0542465 -0.07 -0.07 -0.0554279 -0.0541032 -0.0541032
0.0062 -0.053505 -0.053505 -0.07 -0.07 -0.0551138 -0.0532199 -0.0532199
0.0063 -0.0527747 -0.0527747 -0.07 -0.07 -0.0548232 -0.0523492 -0.0523492
0.0064 -0.0520549 -0.0520549 -0.07 -0.07 -0.0545548 -0.0514905 -0.0514905
0.0065 -0.0513449 -0.0513449 -0.07 -0.07 -0.0543071 -0.0506433 -0.0506433
0.0066 -0.0506442 -0.0506442 -0.07 -0.07 -0.054079 0 0
0.0067 -0.050429 -0.050429 -0.07 -0.07 -0.0538693 -0.055 -0.055
0.0068 -0.0502084 -0.0502084 -0.07 -0.07 -0.0536768 -0.055 -0.055
0.0069 0 0 -0.07 -0.07 -0.0535005 -0.055 -0.055
0.007 -0.055 -0.055 -0.07 -0.07 -0.0522587 -0.055 -0.055
0.0071 -0.055 -0.055 -0.07 -0.07 -0.0511183 -0.055 -0.055
0.0072 -0.055 -0.055 -0.07 -0.07 -0.0500705 -0.055 -0.055
0.0073 -0.055 -0.055 -0.07 -0.07 0 -0.055 -0.055
0.0074 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0075 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0076 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0077 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0078 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0079 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.008 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0081 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0082 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0083 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0084 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0085 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0086 -0.055 -0.055 -0.07 -0.07 -0.055 -0.0541329 -0.0541329
0.0087 -0.055 -0.055 -0.07 -0.07 -0.055 -0.0532831 -0.0532831
0.0088 -0.055 -0.055 -0.07 -0.07 -0.055 -0.0524494 -0.0524494
0.0089 -0.0543638 -0.0543638 -0.07 -0.07 -0.055 -0.0516308 -0.0516308
0.009 -0.0537394 -0.0537394 -0.07 -0.07 -0.055 -0.0508264 -0.0508264
0.0091 -0.053126 -0.053126 -0.07 -0.07 -0.055 -0.0500353 -0.0500353
0.0092 -0.0525227 -0.0525227 -0.07 -0.07 -0.055 0 0
0.0093 -0.0523861 -0.0523861 -0.07 -0.07 -0.0546573 -0.055 -0.055
0.0094 -0.0522421 -0.0522421 -0.07 -0.07 -0.0543402 -0.055 -0.055
0.0095 -0.052091 -0.052091 -0.07 -0.07 -0.0540471 -0.055 -0.055
0.0096 -0.0519327 -0.0519327 -0.07 -0.07 -0.0537766 -0.055 -0.055
0.0097 -0.0517674 -0.0517674 -0.07 -0.07 -0.0535272 -0.055 -0.055
0.0098 -0.0515953 -0.0515953 -0.07 -0.07 -0.0532977 -0.055 -0.055
0.0099 -0.0514164 -0.0514164 -0.07 -0.07 -0.0530869 -0.055 -0.055
0.01 -0.0512308 -0.0512308 -0.07 -0.07 -0.0528936 -0.055 -0.055
0.0101 -0.0510387 -0.0510387 -0.07 -0.07 -0.0527169 -0.055 -0.055
0.0102 -0.0508401 -0.0508401 -0.07 -0.07 -0.0525556 -0.055 -0.055
0.0103 -0.0506351 -0.0506351 -0.07 -0.07 -0.052409 -0.055 -0.055
0.0104 -0.0504239 -0.0504239 -0.07 -0.07 -0.0522762 -0.055 -0.055
0.0105 -0.0502065 -0.0502065 -0.07 -0.07 -0.0521563 -0.055 -0.055
0.0106 0 0 -0.07 -0.07 -0.0520487 -0.055 -0.055
0.0107 -0.055 -0.055 -0.07 -0.07 -0.0509036 -0.055 -0.055
0.0108 -0.055 -0.055 -0.07 -0.07 0 -0.055 -0.055
0.0109 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.011 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0111 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0112 -0.055 -0.055 -0.07 -0.07 -0.055 -0.0540615 -0.0540615
0.0113 -0.055 -0.055 -0.07 -0.07 -0.055 -0.0531496 -0.0531496
0.0114 -0.055 -0.055 -0.07 -0.07 -0.055 -0.0522625 -0.0522625
0.0115 -0.055 -0.055 -0.07 -0.07 -0.055 -0.0513984 -0.0513984
0.0116 -0.055 -0.055 -0.07 -0.07 -0.055 -0.0505557 -0.0505557
0.0117 -0.055 -0.055 -0.07 -0.07 -0.055 0 0
0.0118 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0119 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.012 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0121 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0122 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0123 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0124 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0125 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0126 -0.0547283 -0.0547283 -0.07 -0.07 -0.055 -0.055 -0.055
0.0127 -0.0544565 -0.0544565 -0.07 -0.07 -0.055 -0.055 -0.055
0.0128 -0.0541842 -0.0541842 -0.07 -0.07 -0.0546309 -0.055 -0.055
0.0129 -0.0539111 -0.0539111 -0.07 -0.07 -0.0542892 -0.055 -0.055
0.013 -0.0536369 -0.0536369 -0.07 -0.07 -0.0539731 -0.055 -0.055
0.0131 -0.0533614 -0.0533614 -0.07 -0.07 -0.0536812 -0.055 -0.055
0.0132 -0.0530842 -0.0530842 -0.07 -0.07 -0.0534118 -0.055 -0.055
0.0133 -0.0528053 -0.0528053 -0.07 -0.07 -0.0531637 -0.055 -0.055
0.0134 -0.0525243 -0.0525243 -0.07 -0.07 -0.0529354 -0.055 -0.055
0.0135 -0.0522411 -0.0522411 -0.07 -0.07 -0.0527258 -0.055 -0.055
0.0136 -0.0519556 -0.0519556 -0.07 -0.07 -0.0525338 -0.055 -0.055
0.0137 -0.0516675 -0.0516675 -0.07 -0.07 -0.0523584 -0.0543175 -0.0543175
0.0138 -0.0513769 -0.0513769 -0.07 -0.07 -0.0521985 -0.0536435 -0.0536435
0.0139 -0.0510835 -0.0510835 -0.07 -0.07 -0.0520532 -0.0529775 -0.0529775
0.014 -0.0507873 -0.0507873 -0.07 -0.07 -0.0519217 -0.052319 -0.052319
0.0141 -0.0504882 -0.0504882 -0.07 -0.07 -0.0518032 -0.0516675 -0.0516675
0.0142 -0.0501861 -0.0501861 -0.07 -0.07 -0.0516969 -0.0510226 -0.0510226
0.0143 0 0 -0.07 -0.07 -0.0516022 -0.0503837 -0.0503837
0.0144 -0.055 -0.055 -0.07 -0.07 -0.0504788 0 0
0.0145 -0.055 -0.055 -0.07 -0.07 0 -0.055 -0.055
0.0146 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0147 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0148 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0149 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.015 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0151 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0152 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0153 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0154 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0155 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0156 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0157 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0158 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0159 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.016 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0161 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0162 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0163 -0.0546137 -0.0546137 -0.07 -0.07 -0.055 -0.055 -0.055
0.0164 -0.0542317 -0.0542317 -0.07 -0.07 -0.055 -0.0542749 -0.0542749
0.0165 -0.0538535 -0.0538535 -0.07 -0.07 -0.0546341 -0.0535624 -0.0535624
0.0166 -0.0534783 -0.0534783 -0.07 -0.07 -0.0542954 -0.0528618 -0.0528618
0.0167 -0.0531058 -0.0531058 -0.07 -0.07 -0.0539822 -0.0521722 -0.0521722
0.0168 -0.0527355 -0.0527355 -0.07 -0.07 -0.0536929 -0.0514928 -0.0514928
0.0169 -0.0523669 -0.0523669 -0.07 -0.07 -0.053426 -0.050823 -0.050823
0.017 -0.0519997 -0.0519997 -0.07 -0.07 -0.0531801 -0.0501622 -0.0501622
0.0171 -0.0516336 -0.0516336 -0.07 -0.07 -0.052954 0 0
0.0172 -0.0517399 -0.0517399 -0.07 -0.07 -0.0527464 -0.055 -0.055
0.0173 -0.0518253 -0.0518253 -0.07 -0.07 -0.0525563 -0.055 -0.055
0.0174 -0.0518909 -0.0518909 -0.07 -0.07 -0.0523826 -0.055 -0.055
0.0175 -0.0519377 -0.0519377 -0.07 -0.07 -0.0522243 -0.055 -0.055
0.0176 -0.0519666 -0.0519666 -0.07 -0.07 -0.0520805 -0.055 -0.055
0.0177 -0.0519783 -0.0519783 -0.07 -0.07 -0.0519505 -0.055 -0.055
0.0178 -0.0519738 -0.0519738 -0.07 -0.07 -0.0518333 -0.055 -0.055
0.0179 -0.0519536 -0.0519536 -0.07 -0.07 -0.0517283 -0.055 -0.055
0.018 -0.0519186 -0.0519186 -0.07 -0.07 -0.0516347 -0.055 -0.055
0.0181 -0.0518694 -0.0518694 -0.07 -0.07 -0.0515519 -0.055 -0.055
0.0182 -0.0518065 -0.0518065 -0.07 -0.07 -0.0514793 -0.055 -0.055
0.0183 -0.0517305 -0.0517305 -0.07 -0.07 -0.0514164 -0.055 -0.055
0.0184 -0.051642 -0.051642 -0.07 -0.07 -0.0513624 -0.055 -0.055
0.0185 -0.0515414 -0.0515414 -0.07 -0.07 -0.0513171 -0.055 -0.055
0.0186 -0.0514291 -0.0514291 -0.07 -0.07 -0.0512798 -0.055 -0.055
0.0187 -0.0513058 -0.0513058 -0.07 -0.07 -0.0512502 -0.055 -0.055
0.0188 -0.0511716 -0.0511716 -0.07 -0.07 -0.0512277 -0.055 -0.055
0.0189 -0.0510271 -0.0510271 -0.07 -0.07 -0.0512121 -0.055 -0.055
0.019 -0.0508725 -0.0508725 -0.07 -0.07 -0.0512028 -0.055 -0.055
0.0191 -0.0507083 -0.0507083 -0.07 -0.07 -0.0511997 -0.0543908 -0.0543908
0.0192 -0.0505347 -0.0505347 -0.07 -0.07 -0.0512022 -0.0537859 -0.0537859
0.0193 -0.0503522 -0.0503522 -0.07 -0.07 -0.0512102 -0.053185 -0.053185
0.0194 -0.0501608 -0.0501608 -0.07 -0.07 -0.0512232 -0.0525879 -0.0525879
0.0195 0 0 -0.07 -0.07 -0.0512411 -0.0519944 -0.0519944
0.0196 -0.055 -0.055 -0.07 -0.07 -0.0502366 -0.0510915 -0.0510915
0.0197 -0.055 -0.055 -0.07 -0.07 0 -0.0502165 -0.0502165
0.0198 -0.055 -0.055 -0.07 -0.07 -0.055 0 0
0.0199 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.02 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0201 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0202 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0203 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0204 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0205 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0206 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0207 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0208 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0209 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.021 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0211 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0212 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0213 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0214 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0215 -0.054683 -0.054683 -0.07 -0.07 -0.055 -0.055 -0.055
0.0216 -0.0543671 -0.0543671 -0.07 -0.07 -0.055 -0.055 -0.055
0.0217 -0.0540519 -0.0540519 -0.07 -0.07 -0.0546748 -0.055 -0.055
0.0218 -0.053737 -0.053737 -0.07 -0.07 -0.0543741 -0.0543135 -0.0543135
0.0219 -0.0534221 -0.0534221 -0.07 -0.07 -0.0540963 -0.0536375 -0.0536375
0.022 -0.053107 -0.053107 -0.07 -0.07 -0.0538401 -0.0529713 -0.0529713
0.0221 -0.0527912 -0.0527912 -0.07 -0.07 -0.0536041 -0.0523142 -0.0523142
0.0222 -0.0524746 -0.0524746 -0.07 -0.07 -0.0533871 -0.0516655 -0.0516655
0.0223 -0.0521569 -0.0521569 -0.07 -0.07 -0.0531879 -0.0510247 -0.0510247
0.0224 -0.0518379 -0.0518379 -0.07 -0.07 -0.0530055 -0.0503913 -0.0503913
0.0225 -0.0515174 -0.0515174 -0.07 -0.07 -0.0528389 0 0
0.0226 -0.051669 -0.051669 -0.07 -0.07 -0.0526872 -0.055 -0.055
0.0227 -0.0517968 -0.0517968 -0.07 -0.07 -0.0525495 -0.055 -0.055
0.0228 -0.051902 -0.051902 -0.07 -0.07 -0.052425 -0.055 -0.055
0.0229 -0.0519858 -0.0519858 -0.07 -0.07 -0.052313 -0.055 -0.055
0.023 -0.0520493 -0.0520493 -0.07 -0.07 -0.0522126 -0.055 -0.055
0.0231 -0.0520935 -0.0520935 -0.07 -0.07 -0.0521233 -0.055 -0.055
0.0232 -0.0521194 -0.0521194 -0.07 -0.07 -0.0520444 -0.055 -0.055
0.0233 -0.0521277 -0.0521277 -0.07 -0.07 -0.0519754 -0.055 -0.055
0.0234 -0.0521194 -0.0521194 -0.07 -0.07 -0.0519156 -0.055 -0.055
0.0235 -0.0520953 -0.0520953 -0.07 -0.07 -0.0518646 -0.055 -0.055
0.0236 -0.0520559 -0.0520559 -0.07 -0.07 -0.0518218 -0.055 -0.055
0.0237 -0.052002 -0.052002 -0.07 -0.07 -0.0517869 -0.055 -0.055
0.0238 -0.0519342 -0.0519342 -0.07 -0.07 -0.0517593 -0.055 -0.055
0.0239 -0.0518531 -0.0518531 -0.07 -0.07 -0.0517387 -0.055 -0.055
0.024 -0.0517592 -0.0517592 -0.07 -0.07 -0.0517246 -0.055 -0.055
0.0241 -0.0516531 -0.0516531 -0.07 -0.07 -0.0517168 -0.055 -0.055
0.0242 -0.0515352 -0.0515352 -0.07 -0.07 -0.0517148 -0.055 -0.055
0.0243 -0.051406 -0.051406 -0.07 -0.07 -0.0517183 -0.055 -0.055
0.0244 -0.0512659 -0.0512659 -0.07 -0.07 -0.0517271 -0.055 -0.055
0.0245 -0.0511153 -0.0511153 -0.07 -0.07 -0.0517408 -0.0544052 -0.0544052
0.0246 -0.0509546 -0.0509546 -0.07 -0.07 -0.0517591 -0.0538141 -0.0538141
0.0247 -0.0507842 -0.0507842 -0.07 -0.07 -0.0517819 -0.0532265 -0.0532265
0.0248 -0.0506044 -0.0506044 -0.07 -0.07 -0.0518088 -0.0526421 -0.0526421
0.0249 -0.0504154 -0.0504154 -0.07 -0.07 -0.0518396 -0.0520607 -0.0520607
0.025 -0.0502177 -0.0502177 -0.07 -0.07 -0.0518741 -0.051482 -0.051482
0.0251 -0.0500115 -0.0500115 -0.07 -0.07 -0.0519121 -0.0509059 -0.0509059
0.0252 0 0 -0.07 -0.07 -0.0519534 -0.0503323 -0.0503323
0.0253 -0.055 -0.055 -0.07 -0.07 -0.0509579 0 0
0.0254 -0.055 -0.055 -0.07 -0.07 -0.0500415 -0.055 -0.055
0.0255 -0.055 -0.055 -0.07 -0.07 0 -0.055 -0.055
0.0256 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0257 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0258 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0259 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.026 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0261 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0262 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0263 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0264 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0265 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0266 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0267 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0268 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0269 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.027 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0271 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0272 -0.0546588 -0.0546588 -0.07 -0.07 -0.055 -0.055 -0.055
0.0273 -0.0543194 -0.0543194 -0.07 -0.07 -0.055 -0.0543048 -0.0543048
0.0274 -0.0539815 -0.0539815 -0.07 -0.07 -0.055 -0.0536207 -0.0536207
0.0275 -0.0536447 -0.0536447 -0.07 -0.07 -0.0547052 -0.0529471 -0.0529471
0.0276 -0.0533084 -0.0533084 -0.07 -0.07 -0.0544329 -0.0522832 -0.0522832
0.0277 -0.0529726 -0.0529726 -0.07 -0.07 -0.0541817 -0.0516283 -0.0516283
0.0278 -0.0526367 -0.0526367 -0.07 -0.07 -0.0539502 -0.0509819 -0.0509819
0.0279 -0.0523006 -0.0523006 -0.07 -0.07 -0.0537374 -0.0503433 -0.0503433
0.028 -0.051964 -0.051964 -0.07 -0.07 -0.053542 0 0
0.0281 -0.0520949 -0.0520949 -0.07 -0.07 -0.0533631 -0.055 -0.055
0.0282 -0.0522032 -0.0522032 -0.07 -0.07 -0.0531997 -0.055 -0.055
0.0283 -0.0522901 -0.0522901 -0.07 -0.07 -0.0530509 -0.055 -0.055
0.0284 -0.0523567 -0.0523567 -0.07 -0.07 -0.0529158 -0.055 -0.055
0.0285 -0.052404 -0.052404 -0.07 -0.07 -0.0527937 -0.055 -0.055
0.0286 -0.052433 -0.052433 -0.07 -0.07 -0.0526837 -0.055 -0.055
0.0287 -0.0524445 -0.0524445 -0.07 -0.07 -0.0525852 -0.055 -0.055
0.0288 -0.0524394 -0.0524394 -0.07 -0.07 -0.0524976 -0.055 -0.055
0.0289 -0.0524184 -0.0524184 -0.07 -0.07 -0.0524202 -0.055 -0.055
0.029 -0.0523822 -0.0523822 -0.07 -0.07 -0.0523525 -0.055 -0.055
0.0291 -0.0523316 -0.0523316 -0.07 -0.07 -0.0522938 -0.055 -0.055
0.0292 -0.052267 -0.052267 -0.07 -0.07 -0.0522438 -0.055 -0.055
0.0293 -0.0521892 -0.0521892 -0.07 -0.07 -0.0522019 -0.055 -0.055
0.0294 -0.0520986 -0.0520986 -0.07 -0.07 -0.0521676 -0.055 -0.055
0.0295 -0.0519958 -0.0519958 -0.07 -0.07 -0.0521406 -0.055 -0.055
0.0296 -0.0518812 -0.0518812 -0.07 -0.07 -0.0521204 -0.055 -0.055
0.0297 -0.0517554 -0.0517554 -0.07 -0.07 -0.0521066 -0.055 -0.055
0.0298 -0.0516186 -0.0516186 -0.07 -0.07 -0.052099 -0.055 -0.055
0.0299 -0.0514713 -0.0514713 -0.07 -0.07 -0.0520971 -0.055 -0.055
0.03 -0.051314 -0.051314 -0.07 -0.07 -0.0521006 -0.0544031 -0.0544031
0.0301 -0.0511469 -0.0511469 -0.07 -0.07 -0.0521092 -0.0538101 -0.0538101
0.0302 -0.0509704 -0.0509704 -0.07 -0.07 -0.0521228 -0.0532208 -0.0532208
0.0303 -0.0507848 -0.0507848 -0.07 -0.07 -0.0521408 -0.0526347 -0.0526347
0.0304 -0.0505904 -0.0505904 -0.07 -0.07 -0.0521632 -0.0520519 -0.0520519
0.0305 -0.0503875 -0.0503875 -0.07 -0.07 -0.0521897 -0.0514719 -0.0514719
0.0306 -0.0501764 -0.0501764 -0.07 -0.07 -0.05222 -0.0508946 -0.0508946
0.0307 0 0 -0.07 -0.07 -0.052254 -0.0503199 -0.0503199
0.0308 -0.055 -0.055 -0.07 -0.07 -0.0512453 0 0
0.0309 -0.055 -0.055 -0.07 -0.07 -0.0503166 -0.055 -0.055
0.031 -0.055 -0.055 -0.07 -0.07 0 -0.055 -0.055
0.0311 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0312 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0313 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0314 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0315 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0316 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0317 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0318 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
0.0319 -0.055 -0.055 -0.07 -0.07 -0.055 -0.055 -0.055
